Date,Region,New_Cases,Hospitalizations,Deaths,Temperature_Avg_C,Humidity_Avg_Percent,Population_Density
2023-07-17,Southcreek,28.0,1.0,0.0,7.27,58.39,800
2023-07-17,Eastborough,26.0,1.0,0.0,14.54,57.86,2200
2023-07-17,Westridge,24.0,0.0,0.0,13.59,62.9,1200
2023-07-18,Northwood,17.0,1.0,0.0,15.35,55.63,1500
2023-07-18,Southcreek,22.0,1.0,0.0,8.84,59.42,800
2023-07-18,Eastborough,12.0,0.0,0.0,9.86,64.76,2200
2023-07-18,Westridge,20.0,0.0,0.0,14.6,60.44,1200
2023-07-19,Northwood,8.0,0.0,0.0,15.64,71.7,1500
2023-07-19,Southcreek,16.0,0.0,0.0,5.79,57.52,800
2023-07-19,Eastborough,18.0,0.0,0.0,14.04,75.35,2200
2023-07-19,Westridge,18.0,0.0,0.0,11.69,58.27,1200
2023-07-20,Northwood,10.0,0.0,0.0,17.79,51.89,1500
2023-07-20,Southcreek,17.0,0.0,0.0,7.05,62.88,800
2023-07-20,Eastborough,35.0,1.0,0.0,13.11,65.25,2200
2023-07-20,Westridge,24.0,1.0,0.0,9.17,58.23,1200
2023-07-21,Northwood,34.0,1.0,0.0,19.8,60.68,1500
2023-07-21,Southcreek,13.0,0.0,0.0,5.29,57.86,800
2023-07-21,Eastborough,15.0,1.0,0.0,15.79,63.42,2200
2023-07-21,Westridge,16.0,0.0,0.0,13.17,56.94,1200
2023-07-22,Northwood,23.0,0.0,0.0,17.15,58.13,1500
2023-07-22,Southcreek,26.0,1.0,0.0,8.3,63.02,800
2023-07-22,Eastborough,12.0,0.0,0.0,8.94,67.12,2200
2023-07-22,Westridge,24.0,0.0,0.0,13.56,53.96,1200
2023-07-23,Northwood,32.0,2.0,0.0,16.58,66.26,1500
2023-07-23,Southcreek,26.0,1.0,0.0,5.8,58.77,800
2023-07-23,Eastborough,10.0,0.0,0.0,14.8,63.95,2200
2023-07-23,Westridge,9.0,0.0,0.0,10.83,57.32,1200
2023-07-24,Northwood,19.0,1.0,0.0,18.15,57.59,1500
2023-07-24,Southcreek,13.0,0.0,0.0,4.72,61.44,800
2023-07-24,Eastborough,32.0,1.0,0.0,9.52,70.98,2200
2023-07-24,Westridge,11.0,0.0,0.0,8.49,58.08,1200
2023-07-25,Northwood,4.0,0.0,0.0,14.5,64.64,1500
2023-07-25,Southcreek,11.0,0.0,0.0,8.3,53.96,800
2023-07-25,Eastborough,40.0,2.0,0.0,12.26,61.99,2200
2023-07-25,Westridge,15.0,0.0,0.0,12.18,60.02,1200
2023-07-26,Northwood,15.0,1.0,0.0,16.02,69.72,1500
2023-07-26,Southcreek,,0.0,0.0,3.39,65.27,800
2023-07-26,Eastborough,29.0,1.0,0.0,9.01,69.64,2200
2023-07-26,Westridge,19.0,0.0,0.0,12.07,61.33,1200
2023-07-27,Northwood,14.0,0.0,0.0,14.36,63.0,1500
2023-07-27,Southcreek,19.0,0.0,0.0,,68.61,800
2023-07-27,Eastborough,18.0,0.0,0.0,13.07,55.01,2200
2023-07-27,Westridge,24.0,1.0,0.0,13.12,56.12,1200
2023-07-28,Northwood,43.0,3.0,0.0,14.45,71.46,1500
2023-07-28,Southcreek,54.0,3.0,0.0,10.33,59.13,800
2023-07-28,Eastborough,19.0,0.0,0.0,16.83,60.74,2200
2023-07-28,Westridge,29.0,1.0,0.0,11.97,58.8,1200
2023-07-29,Northwood,6.0,0.0,0.0,12.5,66.38,1500
2023-07-29,Southcreek,28.0,1.0,0.0,6.88,70.2,800
2023-07-29,Eastborough,32.0,2.0,0.0,10.78,59.48,2200
2023-07-29,Westridge,16.0,0.0,0.0,12.25,59.97,1200
2023-07-30,Northwood,28.0,1.0,0.0,15.21,66.56,1500
2023-07-30,Southcreek,22.0,1.0,0.0,7.35,57.46,800
2023-07-30,Eastborough,23.0,0.0,0.0,8.34,62.3,2200
2023-07-30,Westridge,11.0,0.0,0.0,10.46,62.06,1200
2023-07-31,Northwood,20.0,1.0,0.0,15.32,59.9,1500
2023-07-31,Southcreek,17.0,0.0,0.0,7.79,56.49,800
2023-07-31,Eastborough,20.0,1.0,0.0,11.93,58.18,2200
2023-07-31,Westridge,19.0,1.0,0.0,12.55,61.99,1200
2023-08-01,Northwood,24.0,1.0,0.0,15.62,67.76,1500
2023-08-01,Southcreek,21.0,0.0,0.0,4.77,60.43,800
2023-08-01,Eastborough,22.0,1.0,0.0,6.56,59.97,2200
2023-08-01,Westridge,9.0,0.0,0.0,11.01,52.51,1200
2023-08-02,Northwood,19.0,1.0,0.0,12.99,57.57,1500
2023-08-02,Southcreek,24.0,1.0,0.0,3.92,63.81,800
2023-08-02,Eastborough,16.0,0.0,0.0,10.91,59.1,2200
2023-08-02,Westridge,9.0,0.0,0.0,11.74,59.9,1200
2023-08-03,Northwood,8.0,0.0,0.0,15.08,60.4,1500
2023-08-03,Southcreek,25.0,1.0,0.0,4.74,50.14,800
2023-08-03,Eastborough,17.0,0.0,0.0,10.99,53.87,2200
2023-08-03,Westridge,18.0,0.0,0.0,4.93,64.87,1200
2023-08-04,Northwood,23.0,1.0,0.0,13.74,67.92,1500
2023-08-04,Southcreek,18.0,0.0,0.0,5.77,61.42,800
2023-08-04,Eastborough,25.0,1.0,0.0,13.38,65.89,2200
2023-08-04,Westridge,18.0,0.0,0.0,12.05,56.95,1200
2023-08-05,Northwood,17.0,0.0,0.0,15.38,61.97,1500
2023-08-05,Southcreek,22.0,0.0,0.0,6.78,65.05,800
2023-08-05,Eastborough,31.0,1.0,0.0,9.2,53.85,2200
2023-08-05,Westridge,6.0,0.0,0.0,9.32,60.01,1200
2023-08-06,Northwood,16.0,0.0,0.0,13.25,75.42,1500
2023-08-06,Southcreek,31.0,1.0,0.0,6.19,65.33,800
2023-08-06,Eastborough,8.0,0.0,0.0,9.44,66.54,2200
2023-08-06,Westridge,18.0,,0.0,6.22,63.28,1200
2023-08-07,Northwood,37.0,1.0,0.0,13.54,60.84,1500
2023-08-07,Southcreek,0.0,0.0,0.0,3.0,59.27,800
2023-08-07,Eastborough,22.0,0.0,0.0,6.3,64.13,2200
2023-08-07,Westridge,21.0,0.0,0.0,7.66,65.43,1200
2023-08-08,Northwood,27.0,2.0,0.0,15.32,58.44,1500
2023-08-08,Southcreek,24.0,1.0,0.0,3.53,62.76,800
2023-08-08,Eastborough,11.0,0.0,0.0,9.01,65.78,2200
2023-08-08,Westridge,22.0,1.0,0.0,9.03,63.6,1200
2023-08-09,Northwood,28.0,1.0,0.0,13.79,65.59,1500
2023-08-09,Southcreek,22.0,1.0,0.0,5.48,65.13,800
2023-08-09,Eastborough,18.0,0.0,0.0,8.97,61.83,2200
2023-08-09,Westridge,23.0,1.0,0.0,9.14,52.95,1200
2023-08-10,Northwood,22.0,1.0,0.0,12.07,52.36,1500
2023-08-10,Southcreek,31.0,2.0,0.0,2.72,63.64,800
2023-08-10,Eastborough,32.0,1.0,0.0,8.94,57.22,2200
2023-08-10,Westridge,32.0,1.0,0.0,9.27,67.15,1200
2023-08-11,Northwood,18.0,0.0,0.0,12.93,64.13,1500
2023-08-11,Southcreek,25.0,1.0,0.0,3.75,53.54,800
2023-08-11,Eastborough,22.0,1.0,0.0,10.2,69.97,2200
2023-08-11,Westridge,29.0,0.0,0.0,5.94,61.14,1200
2023-08-12,Northwood,21.0,0.0,0.0,16.09,61.5,1500
2023-08-12,Southcreek,25.0,1.0,0.0,5.96,65.88,800
2023-08-12,Eastborough,12.0,0.0,0.0,,63.95,2200
2023-08-12,Westridge,28.0,2.0,0.0,9.08,55.02,1200
2023-08-13,Northwood,18.0,1.0,0.0,16.04,51.47,1500
2023-08-13,Southcreek,29.0,1.0,0.0,4.14,57.85,800
2023-08-13,Eastborough,28.0,1.0,0.0,12.52,63.02,2200
2023-08-13,Westridge,18.0,0.0,0.0,7.51,68.22,1200
2023-08-14,Northwood,22.0,0.0,0.0,13.46,58.11,1500
2023-08-14,Southcreek,34.0,2.0,0.0,3.13,69.33,800
2023-08-14,Eastborough,28.0,1.0,0.0,12.05,66.67,2200
2023-08-14,Westridge,20.0,0.0,0.0,5.31,60.47,1200
2023-08-15,Northwood,23.0,1.0,0.0,8.74,63.0,1500
2023-08-15,Southcreek,11.0,0.0,0.0,6.04,56.22,800
2023-08-15,Eastborough,27.0,1.0,0.0,6.65,57.39,2200
2023-08-15,Westridge,7.0,0.0,0.0,6.51,61.07,1200
2023-08-16,Northwood,24.0,1.0,0.0,12.22,59.82,1500
2023-08-16,Southcreek,19.0,0.0,0.0,0.66,58.46,800
2023-08-16,Eastborough,27.0,2.0,0.0,6.97,63.12,2200
2023-08-16,Westridge,38.0,1.0,0.0,3.61,58.36,1200
2023-08-17,Northwood,21.0,0.0,0.0,10.95,63.4,1500
2023-08-17,Southcreek,,1.0,0.0,3.76,64.32,800
2023-08-17,Eastborough,15.0,0.0,0.0,6.35,68.46,2200
2023-08-17,Westridge,20.0,1.0,0.0,5.61,64.05,1200
2023-08-18,Northwood,16.0,0.0,0.0,12.21,68.97,1500
2023-08-18,Southcreek,18.0,1.0,0.0,4.07,66.43,800
2023-08-18,Eastborough,22.0,1.0,0.0,7.83,63.36,2200
2023-08-18,Westridge,30.0,1.0,0.0,5.55,64.88,1200
2023-08-19,Northwood,28.0,1.0,0.0,10.37,60.92,1500
2023-08-19,Southcreek,27.0,2.0,0.0,2.6,54.05,800
2023-08-19,Eastborough,18.0,0.0,0.0,7.05,66.87,2200
2023-08-19,Westridge,44.0,2.0,0.0,7.21,62.86,1200
2023-08-20,Northwood,19.0,0.0,0.0,13.65,64.97,1500
2023-08-20,Southcreek,7.0,0.0,0.0,0.74,69.09,800
2023-08-20,Eastborough,42.0,2.0,0.0,5.91,71.75,2200
2023-08-20,Westridge,24.0,1.0,0.0,9.14,67.41,1200
2023-08-21,Northwood,48.0,3.0,0.0,13.73,66.3,1500
2023-08-21,Southcreek,24.0,0.0,0.0,2.04,62.33,800
2023-08-21,Eastborough,27.0,2.0,0.0,9.79,70.55,2200
2023-08-21,Westridge,31.0,2.0,0.0,11.75,68.33,1200
2023-08-22,Northwood,19.0,1.0,0.0,12.95,71.81,1500
2023-08-22,Southcreek,17.0,0.0,0.0,3.87,64.83,800
2023-08-22,Eastborough,21.0,1.0,0.0,4.51,67.74,2200
2023-08-22,Westridge,21.0,1.0,0.0,7.72,69.5,1200
2023-08-23,Northwood,18.0,1.0,0.0,14.16,60.92,1500
2023-08-23,Southcreek,23.0,1.0,0.0,-0.26,66.01,800
2023-08-23,Eastborough,15.0,0.0,0.0,8.63,64.6,2200
2023-08-23,Westridge,21.0,1.0,0.0,11.23,66.21,1200
2023-08-24,Northwood,18.0,0.0,0.0,9.79,65.64,1500
2023-08-24,Southcreek,24.0,0.0,0.0,-1.05,63.57,800
2023-08-24,Eastborough,29.0,1.0,0.0,4.39,66.03,2200
2023-08-24,Westridge,10.0,0.0,0.0,8.11,69.99,1200
2023-08-25,Northwood,25.0,1.0,0.0,13.25,68.35,1500
2023-08-25,Southcreek,19.0,1.0,0.0,0.67,69.73,800
2023-08-25,Eastborough,25.0,1.0,0.0,5.92,72.66,2200
2023-08-25,Westridge,31.0,2.0,0.0,7.06,73.72,1200
2023-08-26,Northwood,24.0,1.0,0.0,11.85,62.46,1500
2023-08-26,Southcreek,36.0,1.0,0.0,,66.86,800
2023-08-26,Eastborough,14.0,1.0,0.0,6.86,65.04,2200
2023-08-26,Westridge,29.0,2.0,0.0,6.44,60.6,1200
2023-08-27,Northwood,17.0,1.0,0.0,13.83,62.45,1500
2023-08-27,Southcreek,18.0,0.0,0.0,2.17,63.53,800
2023-08-27,Eastborough,14.0,0.0,0.0,8.56,67.1,2200
2023-08-27,Westridge,17.0,1.0,0.0,9.77,70.1,1200
2023-08-28,Northwood,33.0,2.0,0.0,13.75,62.3,1500
2023-08-28,Southcreek,50.0,2.0,0.0,3.2,58.64,800
2023-08-28,Eastborough,27.0,1.0,0.0,8.24,64.17,2200
2023-08-28,Westridge,30.0,1.0,0.0,6.94,66.87,1200
2023-08-29,Northwood,28.0,0.0,0.0,11.86,50.04,1500
2023-08-29,Southcreek,12.0,0.0,0.0,4.73,61.72,800
2023-08-29,Eastborough,16.0,0.0,0.0,3.14,66.51,2200
2023-08-29,Westridge,13.0,0.0,0.0,6.78,54.16,1200
2023-08-30,Northwood,5.0,0.0,0.0,13.1,59.45,1500
2023-08-30,Southcreek,15.0,0.0,0.0,3.74,59.51,800
2023-08-30,Eastborough,41.0,2.0,0.0,3.87,64.48,2200
2023-08-30,Westridge,24.0,1.0,0.0,4.22,53.98,1200
2023-08-31,Northwood,20.0,0.0,0.0,15.42,56.99,1500
2023-08-31,Southcreek,25.0,1.0,0.0,-0.13,70.69,800
2023-08-31,Eastborough,19.0,1.0,0.0,7.03,66.51,2200
2023-08-31,Westridge,24.0,1.0,0.0,5.57,62.58,1200
2023-09-01,Northwood,19.0,0.0,0.0,10.26,72.65,1500
2023-09-01,Southcreek,12.0,0.0,0.0,-0.74,63.46,800
2023-09-01,Eastborough,14.0,0.0,0.0,3.16,61.5,2200
2023-09-01,Westridge,13.0,0.0,0.0,9.71,61.87,1200
2023-09-02,Northwood,27.0,1.0,0.0,10.64,59.46,1500
2023-09-02,Southcreek,17.0,1.0,0.0,-0.66,61.43,800
2023-09-02,Eastborough,12.0,0.0,0.0,5.59,58.78,2200
2023-09-02,Westridge,12.0,0.0,0.0,5.62,68.63,1200
2023-09-03,Northwood,26.0,1.0,0.0,10.6,69.8,1500
2023-09-03,Southcreek,6.0,0.0,0.0,-0.25,63.1,800
2023-09-03,Eastborough,4.0,0.0,0.0,4.16,61.44,2200
2023-09-03,Westridge,17.0,1.0,0.0,7.24,55.97,1200
2023-09-04,Northwood,16.0,0.0,0.0,10.49,63.89,1500
2023-09-04,Southcreek,4.0,0.0,0.0,1.92,61.8,800
2023-09-04,Eastborough,0.0,0.0,0.0,7.63,68.03,2200
2023-09-04,Westridge,20.0,1.0,0.0,3.12,67.71,1200
2023-09-05,Northwood,9.0,0.0,0.0,12.0,67.13,1500
2023-09-05,Southcreek,12.0,0.0,0.0,0.3,70.24,800
2023-09-05,Eastborough,31.0,1.0,0.0,6.81,66.39,2200
2023-09-05,Westridge,17.0,0.0,0.0,3.3,62.37,1200
2023-09-06,Northwood,20.0,1.0,0.0,9.62,74.04,1500
2023-09-06,Southcreek,13.0,0.0,0.0,2.07,72.99,800
2023-09-06,Eastborough,13.0,0.0,0.0,5.84,65.22,2200
2023-09-06,Westridge,10.0,0.0,0.0,7.57,61.97,1200
2023-09-07,Northwood,37.0,1.0,0.0,10.57,59.64,1500
2023-09-07,Southcreek,17.0,0.0,0.0,-0.64,65.31,800
2023-09-07,Eastborough,12.0,0.0,0.0,5.4,75.33,2200
2023-09-07,Westridge,16.0,0.0,0.0,3.05,65.47,1200
2023-09-08,Northwood,5.0,0.0,0.0,17.85,62.73,1500
2023-09-08,Southcreek,19.0,0.0,0.0,0.19,65.93,800
2023-09-08,Eastborough,17.0,0.0,0.0,5.9,65.33,2200
2023-09-08,Westridge,14.0,0.0,0.0,8.26,60.24,1200
2023-09-09,Northwood,25.0,0.0,0.0,9.54,61.7,1500
2023-09-09,Southcreek,23.0,1.0,0.0,-1.7,67.72,800
2023-09-09,Eastborough,21.0,1.0,0.0,4.61,62.94,2200
2023-09-09,Westridge,9.0,0.0,0.0,2.65,62.98,1200
2023-09-10,Northwood,21.0,1.0,0.0,6.57,64.22,1500
2023-09-10,Southcreek,8.0,0.0,0.0,3.47,63.01,800
2023-09-10,Eastborough,24.0,0.0,0.0,7.3,67.1,2200
2023-09-10,Westridge,14.0,1.0,0.0,5.08,61.68,1200
2023-09-11,Northwood,19.0,0.0,0.0,11.62,52.65,1500
2023-09-11,Southcreek,8.0,0.0,0.0,2.24,69.66,800
2023-09-11,Eastborough,22.0,1.0,0.0,5.97,65.29,2200
2023-09-11,Westridge,19.0,0.0,0.0,3.68,66.61,1200
2023-09-12,Northwood,13.0,0.0,0.0,10.29,68.88,1500
2023-09-12,Southcreek,15.0,1.0,0.0,1.4,65.43,800
2023-09-12,Eastborough,12.0,0.0,0.0,9.05,65.31,2200
2023-09-12,Westridge,29.0,1.0,0.0,5.66,74.03,1200
2023-09-13,Northwood,5.0,0.0,0.0,13.6,64.59,1500
2023-09-13,Southcreek,23.0,0.0,0.0,2.08,65.85,800
2023-09-13,Eastborough,8.0,0.0,0.0,7.59,67.79,2200
2023-09-13,Westridge,7.0,0.0,0.0,1.19,66.01,1200
2023-09-14,Northwood,47.0,2.0,0.0,7.37,68.01,1500
2023-09-14,Southcreek,45.0,1.0,0.0,-0.05,66.92,800
2023-09-14,Eastborough,14.0,0.0,0.0,5.69,69.84,2200
2023-09-14,Westridge,13.0,1.0,0.0,6.66,70.42,1200
2023-09-15,Northwood,16.0,0.0,0.0,12.17,65.26,1500
2023-09-15,Southcreek,17.0,0.0,0.0,1.7,78.73,800
2023-09-15,Eastborough,15.0,0.0,0.0,5.25,60.85,2200
2023-09-15,Westridge,20.0,1.0,0.0,4.48,57.14,1200
2023-09-16,Northwood,5.0,0.0,0.0,10.3,69.88,1500
2023-09-16,Southcreek,14.0,0.0,0.0,-1.81,71.7,800
2023-09-16,Eastborough,12.0,0.0,0.0,7.57,61.08,2200
2023-09-16,Westridge,15.0,0.0,0.0,4.0,62.5,1200
2023-09-17,Northwood,19.0,1.0,0.0,13.21,62.6,1500
2023-09-17,Southcreek,8.0,0.0,0.0,0.45,62.62,800
2023-09-17,Eastborough,18.0,1.0,0.0,5.35,77.36,2200
2023-09-17,Westridge,10.0,0.0,0.0,2.59,71.36,1200
2023-09-18,Northwood,6.0,0.0,0.0,9.39,64.12,1500
2023-09-18,Southcreek,13.0,0.0,0.0,3.69,70.3,800
2023-09-18,Eastborough,8.0,0.0,0.0,8.97,67.2,2200
2023-09-18,Westridge,12.0,0.0,0.0,2.87,65.9,1200
2023-09-19,Northwood,15.0,0.0,0.0,9.04,65.56,1500
2023-09-19,Southcreek,11.0,0.0,0.0,1.21,66.85,800
2023-09-19,Eastborough,18.0,0.0,0.0,6.25,67.7,2200
2023-09-19,Westridge,17.0,0.0,0.0,4.81,68.67,1200
2023-09-20,Northwood,15.0,0.0,0.0,10.62,65.3,1500
2023-09-20,Southcreek,29.0,2.0,0.0,0.93,75.89,800
2023-09-20,Eastborough,21.0,0.0,0.0,5.54,68.39,2200
2023-09-20,Westridge,13.0,0.0,0.0,8.99,62.97,1200
2023-09-21,Northwood,28.0,1.0,0.0,9.25,76.54,1500
2023-09-21,Southcreek,3.0,0.0,0.0,-0.61,67.44,800
2023-09-21,Eastborough,19.0,1.0,0.0,3.76,55.13,2200
2023-09-21,Westridge,11.0,0.0,0.0,5.82,70.12,1200
2023-09-22,Northwood,11.0,0.0,0.0,9.31,64.59,1500
2023-09-22,Southcreek,11.0,0.0,0.0,-1.58,67.63,800
2023-09-22,Eastborough,13.0,0.0,0.0,4.09,65.97,2200
2023-09-22,Westridge,17.0,1.0,0.0,6.88,71.08,1200
2023-09-23,Northwood,19.0,0.0,0.0,11.78,73.85,1500
2023-09-23,Southcreek,9.0,0.0,0.0,-1.89,60.83,800
2023-09-23,Eastborough,15.0,1.0,0.0,7.32,65.21,2200
2023-09-23,Westridge,7.0,0.0,0.0,6.13,65.6,1200
2023-09-24,Northwood,23.0,1.0,0.0,9.73,68.21,1500
2023-09-24,Southcreek,16.0,1.0,0.0,-0.23,74.2,800
2023-09-24,Eastborough,,1.0,0.0,5.45,68.04,2200
2023-09-24,Westridge,5.0,0.0,0.0,5.12,59.02,1200
2023-09-25,Northwood,18.0,1.0,0.0,10.29,69.95,1500
2023-09-25,Southcreek,17.0,0.0,0.0,3.49,67.24,800
2023-09-25,Eastborough,21.0,1.0,0.0,2.39,75.9,2200
2023-09-25,Westridge,14.0,0.0,0.0,5.78,75.84,1200
2023-09-26,Northwood,11.0,0.0,0.0,6.08,68.65,1500
2023-09-26,Southcreek,21.0,1.0,0.0,0.94,76.55,800
2023-09-26,Eastborough,20.0,1.0,0.0,2.15,60.63,2200
2023-09-26,Westridge,13.0,0.0,0.0,4.1,66.92,1200
2023-09-27,Northwood,13.0,0.0,0.0,13.47,66.14,1500
2023-09-27,Southcreek,17.0,0.0,0.0,-1.9,73.94,800
2023-09-27,Eastborough,11.0,0.0,0.0,6.24,80.57,2200
2023-09-27,Westridge,19.0,1.0,0.0,9.58,65.69,1200
2023-09-28,Northwood,28.0,1.0,0.0,8.6,71.07,1500
2023-09-28,Southcreek,43.0,1.0,0.0,-0.88,61.7,800
2023-09-28,Eastborough,19.0,0.0,0.0,8.38,68.61,2200
2023-09-28,Westridge,7.0,0.0,0.0,3.63,63.57,1200
2023-09-29,Northwood,11.0,0.0,0.0,7.22,68.89,1500
2023-09-29,Southcreek,16.0,0.0,0.0,0.25,74.55,800
2023-09-29,Eastborough,18.0,1.0,0.0,7.11,79.6,2200
2023-09-29,Westridge,8.0,0.0,0.0,4.0,65.6,1200
2023-09-30,Northwood,15.0,1.0,0.0,10.6,60.74,1500
2023-09-30,Southcreek,17.0,0.0,0.0,-0.9,55.36,800
2023-09-30,Eastborough,32.0,1.0,0.0,4.85,70.37,2200
2023-09-30,Westridge,8.0,0.0,0.0,4.73,62.5,1200
2023-10-01,Northwood,19.0,1.0,0.0,9.56,73.51,1500
2023-10-01,Southcreek,18.0,1.0,0.0,2.7,82.35,800
2023-10-01,Eastborough,14.0,0.0,0.0,4.46,76.47,2200
2023-10-01,Westridge,9.0,0.0,0.0,8.3,74.92,1200
2023-10-02,Northwood,5.0,0.0,0.0,8.69,67.88,1500
2023-10-02,Southcreek,13.0,0.0,0.0,-1.66,71.23,800
2023-10-02,Eastborough,5.0,0.0,0.0,7.02,70.42,2200
2023-10-02,Westridge,14.0,0.0,0.0,2.77,76.94,1200
2023-10-03,Northwood,11.0,0.0,0.0,7.22,70.06,1500
2023-10-03,Southcreek,26.0,1.0,0.0,1.29,73.65,800
2023-10-03,Eastborough,11.0,0.0,0.0,5.71,77.69,2200
2023-10-03,Westridge,11.0,0.0,0.0,4.17,80.7,1200
2023-10-04,Northwood,20.0,1.0,0.0,7.83,72.7,1500
2023-10-04,Southcreek,2.0,0.0,0.0,3.06,69.56,800
2023-10-04,Eastborough,13.0,0.0,0.0,3.93,63.85,2200
2023-10-04,Westridge,14.0,0.0,0.0,5.98,69.3,1200
2023-10-05,Northwood,18.0,1.0,0.0,13.66,70.87,1500
2023-10-05,Southcreek,28.0,1.0,0.0,1.16,70.43,800
2023-10-05,Eastborough,28.0,1.0,0.0,5.33,71.36,2200
2023-10-05,Westridge,5.0,0.0,0.0,4.49,72.51,1200
2023-10-06,Northwood,32.0,1.0,0.0,10.78,65.17,1500
2023-10-06,Southcreek,13.0,0.0,0.0,-3.04,74.0,800
2023-10-06,Eastborough,15.0,0.0,0.0,6.27,74.22,2200
2023-10-06,Westridge,9.0,0.0,0.0,6.5,69.05,1200
2023-10-07,Northwood,34.0,1.0,0.0,8.98,66.88,1500
2023-10-07,Southcreek,15.0,0.0,0.0,0.37,65.57,800
2023-10-07,Eastborough,10.0,0.0,0.0,7.09,65.25,2200
2023-10-07,Westridge,10.0,0.0,0.0,4.26,73.59,1200
2023-10-08,Northwood,14.0,0.0,0.0,11.22,79.03,1500
2023-10-08,Southcreek,17.0,1.0,0.0,-0.73,75.36,800
2023-10-08,Eastborough,9.0,0.0,0.0,0.09,68.34,2200
2023-10-08,Westridge,14.0,0.0,0.0,4.05,68.65,1200
2023-10-09,Northwood,11.0,0.0,0.0,9.2,66.63,1500
2023-10-09,Southcreek,14.0,0.0,0.0,-1.32,67.31,800
2023-10-09,Eastborough,15.0,1.0,0.0,7.86,69.36,2200
2023-10-09,Westridge,13.0,0.0,0.0,6.82,72.97,1200
2023-10-10,Northwood,20.0,1.0,0.0,7.86,75.21,1500
2023-10-10,Southcreek,13.0,0.0,0.0,0.01,71.82,800
2023-10-10,Eastborough,7.0,0.0,0.0,6.79,72.41,2200
2023-10-10,Westridge,19.0,0.0,0.0,6.38,73.37,1200
2023-10-11,Northwood,12.0,0.0,0.0,9.89,80.49,1500
2023-10-11,Southcreek,4.0,0.0,,2.51,69.71,800
2023-10-11,Eastborough,12.0,0.0,0.0,6.24,74.11,2200
2023-10-11,Westridge,14.0,0.0,0.0,7.91,75.57,1200
2023-10-12,Northwood,8.0,0.0,0.0,7.64,71.57,1500
2023-10-12,Southcreek,23.0,0.0,0.0,-0.53,78.29,800
2023-10-12,Eastborough,22.0,1.0,0.0,6.69,66.06,2200
2023-10-12,Westridge,10.0,0.0,0.0,4.05,67.69,1200
2023-10-13,Northwood,17.0,0.0,0.0,8.48,68.76,1500
2023-10-13,Southcreek,20.0,1.0,0.0,2.22,69.81,800
2023-10-13,Eastborough,18.0,0.0,0.0,3.52,67.97,2200
2023-10-13,Westridge,17.0,1.0,0.0,5.44,64.74,1200
2023-10-14,Northwood,40.0,2.0,0.0,7.26,75.22,1500
2023-10-14,Southcreek,39.0,1.0,0.0,-1.14,74.42,800
2023-10-14,Eastborough,17.0,0.0,0.0,8.09,74.67,2200
2023-10-14,Westridge,10.0,0.0,0.0,6.99,77.25,1200
2023-10-15,Northwood,10.0,0.0,0.0,11.43,73.74,1500
2023-10-15,Southcreek,19.0,0.0,0.0,-0.78,68.77,800
2023-10-15,Eastborough,25.0,0.0,0.0,10.59,70.7,2200
2023-10-15,Westridge,15.0,0.0,0.0,4.89,71.29,1200
2023-10-16,Northwood,17.0,0.0,0.0,11.11,66.43,1500
2023-10-16,Southcreek,25.0,1.0,0.0,-0.0,74.46,800
2023-10-16,Eastborough,8.0,0.0,0.0,6.15,66.38,2200
2023-10-16,Westridge,13.0,0.0,0.0,5.9,64.47,1200
2023-10-17,Northwood,17.0,0.0,0.0,11.06,75.21,1500
2023-10-17,Southcreek,19.0,1.0,0.0,4.46,71.65,800
2023-10-17,Eastborough,14.0,0.0,0.0,4.72,70.1,2200
2023-10-17,Westridge,16.0,0.0,0.0,2.11,76.51,1200
2023-10-18,Northwood,8.0,0.0,0.0,10.1,67.04,1500
2023-10-18,Southcreek,15.0,0.0,0.0,1.65,69.43,800
2023-10-18,Eastborough,7.0,0.0,0.0,3.21,76.06,2200
2023-10-18,Westridge,15.0,0.0,0.0,2.6,84.21,1200
2023-10-19,Northwood,11.0,0.0,0.0,10.32,65.38,1500
2023-10-19,Southcreek,14.0,0.0,0.0,1.7,70.16,800
2023-10-19,Eastborough,12.0,0.0,0.0,3.25,75.75,2200
2023-10-19,Westridge,5.0,0.0,0.0,7.97,77.91,1200
2023-10-20,Northwood,28.0,1.0,0.0,8.44,76.52,1500
2023-10-20,Southcreek,14.0,0.0,0.0,0.06,70.1,800
2023-10-20,Eastborough,27.0,0.0,0.0,5.95,80.53,2200
2023-10-20,Westridge,29.0,2.0,0.0,0.66,73.23,1200
2023-10-21,Northwood,29.0,2.0,0.0,7.79,69.21,1500
2023-10-21,Southcreek,4.0,0.0,0.0,0.88,80.08,800
2023-10-21,Eastborough,15.0,0.0,0.0,9.05,68.42,2200
2023-10-21,Westridge,12.0,0.0,0.0,6.17,63.74,1200
2023-10-22,Northwood,11.0,0.0,0.0,12.76,72.06,1500
2023-10-22,Southcreek,15.0,0.0,0.0,2.19,80.65,800
2023-10-22,Eastborough,10.0,0.0,0.0,5.96,69.53,2200
2023-10-22,Westridge,17.0,1.0,0.0,5.63,72.59,1200
2023-10-23,Northwood,13.0,1.0,0.0,8.98,72.05,1500
2023-10-23,Southcreek,18.0,1.0,0.0,1.25,67.32,800
2023-10-23,Eastborough,21.0,1.0,0.0,6.53,74.04,2200
2023-10-23,Westridge,18.0,0.0,0.0,4.63,71.14,1200
